"time","delta1","delta2","delta3","intPrecip","lowDepthQF","exDeltaQF","missingWireInfoQF","gapQF","priorDepthQF","overflowQF","inletHeaters1QM","inletHeaters2QM","inletHeaters3QM","adjPrecip","gaugeNoiseQF","radjPrecip","wireNoiseQF","roundedPrecip","detectablePrecip","finalPrecip"
2012-01-15 14:15:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-15 14:20:00,-0.203698671696429,-0.345006549733966,0.0125387745327998,-0.119399050383524,0,0,0,0,0,0,0,0,0,-0.119399050383524,0,0,1,0,0,0
2012-01-15 14:25:00,-0.148957809842841,0.321294342075248,-0.0347102458043764,0.0187562146309812,0,0,0,0,0,0,0,0,0,0.0187562146309812,0,0,1,0,0,0
2012-01-15 14:30:00,0.323349781631464,-0.0800216467383734,0.0213567960490764,0.0698285028147534,0,0,0,0,0,0,0,0,0,0.0698285028147534,0,0,1,0,0,0
2012-01-15 14:35:00,-0.224884483282835,-0.148551100628652,-0.0135627288419755,-0.0940304673593624,0,0,0,0,0,0,0,0,0,-0.0940304673593624,0,0,1,0,0,0
2012-01-15 14:40:00,-0.0286180360317303,0.149199282725363,0.0378478572173435,0.0473065626821439,0,0,0,0,0,0,0,0,0,0.0473065626821439,0,0,1,0,0,0
2012-01-15 14:45:00,0.416752868049116,0.0781045143137362,-0.0409389727832377,0.0941637189418116,0,0,0,0,0,0,0,0,0,0.0941637189418116,0,0,1,0,0,0
2012-01-15 14:50:00,-0.280874457784421,-0.0487245332942621,0.0187642728907349,-0.0673226500581625,0,0,0,0,0,0,0,0,0,-0.0673226500581625,0,0,1,0,0,0
2012-01-15 14:55:00,-0.0268279918365124,-0.0326026365451071,-0.00227506860255744,-0.0149345346206745,0,0,0,0,0,0,0,0,0,-0.0149345346206745,0,0,1,0,0,0
2012-01-15 15:00:00,-0.269896091284181,0.229414344304359,-0.0107079659235296,-0.0178415648042902,0,0,0,0,0,0,0,0,0,-0.0178415648042902,0,0,1,0,0,0
2012-01-15 15:05:00,0.263242893450979,-0.0543153321644922,-0.0016254236588793,0.0519684153688991,0,0,0,0,0,0,0,0,0,0.0519684153688991,0,0,1,0,0,0
2012-01-15 15:10:00,0.107582232336426,-0.236784270619751,0.00304401645576036,-0.0284363779140465,0,0,0,0,0,0,0,0,0,-0.0284363779140465,0,0,1,0,0,0
2012-01-15 15:15:00,-0.0562162819468313,0.0782722269913165,-0.0285042422663082,-0.00977819692480891,0,0,0,0,0,0,0,0,0,-0.00977819692480891,0,0,1,0,0,0
2012-01-15 15:20:00,0.0498453246161716,0.153254890941639,0.0301122776593274,0.0646391253481402,0,0,0,0,0,0,0,0,0,0.0646391253481402,0,0.0646391253481402,0,0.06,0,0
2012-01-15 15:25:00,0.107141003906918,-0.211291313745505,-0.00436695583221081,-0.0261972112401204,0,0,0,0,0,0,0,0,0,-0.0261972112401204,0,0,1,0,0,0
2012-01-15 15:30:00,-0.0814623686665072,0.121323505810665,0.00360119360027511,0.0106113864823792,0,0,0,0,0,0,0,0,0,0.0106113864823792,0,0,1,0,0,0
2012-01-15 15:35:00,-0.167784552942976,-0.0840284462937007,-0.0145170989720782,-0.0695592767517813,0,0,0,0,0,0,0,0,0,-0.0695592767517813,0,0,1,0,0,0
2012-01-15 15:40:00,0.121291719388068,0.0390974847274492,0.0100170153391446,0.0448395816213329,0,0,0,0,0,0,0,0,0,0.0448395816213329,0,0.0448395816213329,0,0.04,0,0
2012-01-15 15:45:00,-0.0902596452290254,-0.186038094553965,0.0191879828971651,-0.0575047517773574,0,0,0,0,0,0,0,0,0,-0.0575047517773574,0,0,1,0,0,0
2012-01-15 15:50:00,-0.033965451506333,0.203927106767651,-0.0442753431818801,0.0179458245251031,0,0,0,0,0,0,0,0,0,0.0179458245251031,0,0,1,0,0,0
2012-01-15 15:55:00,-0.302920517617508,-0.265885956865418,-0.0375352326536813,-0.158791509907676,0,0,0,0,0,0,0,0,0,-0.158791509907676,0,0,1,0,0,0
2012-01-15 16:00:00,0.206611180275672,0.01629564036989,-0.0129262238209549,0.0590025133063849,0,0,0,0,0,0,0,0,0,0.0590025133063849,0,0,1,0,0,0
2012-01-15 16:05:00,0.127746148742972,0.15659769737556,0.0017971280636857,0.083160496767153,0,0,0,0,0,0,0,0,0,0.083160496767153,0,0.083160496767153,0,0.08,0,0
2012-01-15 16:10:00,0.168021790435319,0.0522097400257735,0.00485253529291185,0.0657605493477788,0,0,0,0,0,0,0,0,0,0.0657605493477788,0,0.0657605493477788,0,0.07,0,0
2012-01-15 16:15:00,-0.166733792523814,0.0423288048200448,-0.00971866065594895,-0.0399724882109437,0,0,0,0,0,0,0,0,0,-0.0399724882109437,0,0,1,0,0,0
2012-01-15 16:20:00,0.0119515589390176,0.0506215423897629,0.00255313662523804,0.0192322896363026,0,0,0,0,0,0,0,0,0,0.0192322896363026,0,0.0192322896363026,0,0.02,0,0
2012-01-15 16:25:00,-0.158611341380038,-0.17285150628652,0.0170470610401026,-0.0888764551092275,0,0,0,0,0,0,0,0,0,-0.0888764551092275,0,0,1,0,0,0
2012-01-15 16:30:00,0.112855791824927,0.106854852063861,-0.0024962703946585,0.0626023768975657,0,0,0,0,0,0,0,0,0,0.0626023768975657,0,0,1,0,0,0
2012-01-15 16:35:00,-0.224089225000853,-0.216137187408663,-0.00720698552584054,-0.130571486493349,0,0,0,0,0,0,0,0,0,-0.130571486493349,0,0,1,0,0,0
2012-01-15 16:40:00,0.256346436246417,0.387282680770227,-0.00230544088719853,0.18560818703512,0,0,0,0,0,0,0,0,0,0.18560818703512,0,0,1,0,0,0
2012-01-15 16:45:00,0.0211541957989994,-0.186615719513611,0.00953777608208384,-0.0440855498478847,0,0,0,0,0,0,0,0,0,-0.0440855498478847,0,0,1,0,0,0
2012-01-15 16:50:00,-0.0511254862981332,-0.0903952433017139,-0.00380371061328333,-0.0426321368235659,0,0,0,0,0,0,0,0,0,-0.0426321368235659,0,0,1,0,0,0
2012-01-15 16:55:00,0.0515219599960801,0.134277940682068,-0.0147369002158939,0.0476970049595053,0,0,0,0,0,0,0,0,0,0.0476970049595053,0,0,1,0,0,0
2012-01-15 17:00:00,-0.038905248688252,0.000248380643711243,-0.0028279942100653,-0.0138634970879551,0,0,0,0,0,0,0,0,0,-0.0138634970879551,0,0,1,0,0,0
2012-01-15 17:05:00,0.0448781333305988,-0.14853255939056,0.0282329535002646,-0.0159246394847362,0,0,0,0,0,0,0,0,0,-0.0159246394847362,0,0,1,0,0,0
2012-01-15 17:10:00,0.108200126424322,-0.157786319902812,-0.0114748674170642,-0.0130960051737253,0,0,0,0,0,0,0,0,0,-0.0130960051737253,0,0,1,0,0,0
2012-01-15 17:15:00,-0.0730100784946899,0.19778143146516,-0.0040112566616699,0.0299075794892455,0,0,0,0,0,0,0,0,0,0.0299075794892455,0,0,1,0,0,0
2012-01-15 17:20:00,-0.107969888375919,-0.0194461369693499,-0.00976439989653954,-0.0448753420420623,0,0,0,0,0,0,0,0,0,-0.0448753420420623,0,0,1,0,0,0
2012-01-15 17:25:00,-0.11471129223014,-0.0752766095772586,0.0146983754018493,-0.0532566098764298,0,0,0,0,0,0,0,0,0,-0.0532566098764298,0,0,1,0,0,0
2012-01-15 17:30:00,0.153250678718109,0.112584271260857,-0.00836240447893033,0.0789133639126684,0,0,0,0,0,0,0,0,0,0.0789133639126684,0,0,1,0,0,0
2012-01-15 17:35:00,-0.0818293059725193,0.0687064671632243,-0.00193893816572199,-0.00844758586531558,0,0,0,0,0,0,0,0,0,-0.00844758586531558,0,0,1,0,0,0
2012-01-15 17:40:00,0.189372833996003,0.199676830897602,0.00905250630421506,0.12206880428336,0,0,0,0,0,0,0,0,0,0.12206880428336,0,0.12206880428336,0,0.12,0,0
2012-01-15 17:45:00,-0.310057404246777,-0.302266018414343,0.00652553983559301,-0.184624387451715,0,0,0,0,0,0,0,0,0,-0.184624387451715,0,0,1,0,0,0
2012-01-15 17:50:00,0.119132915144974,0.0877869875590704,-0.0240381828942873,0.0545928264937646,0,0,0,0,0,0,0,0,0,0.0545928264937646,0,0,1,0,0,0
2012-01-15 17:55:00,0.0837760161620054,-0.0498748699034195,0.00285651165688705,0.0147360798959249,0,0,0,0,0,0,0,0,0,0.0147360798959249,0,0,1,0,0,0
2012-01-15 18:00:00,-0.0573744909756897,-0.159298864826951,0.00455769092855007,-0.0673637147776399,0,0,0,0,0,0,0,0,0,-0.0673637147776399,0,0,1,0,0,0
2012-01-15 18:05:00,-0.0454414578726983,0.0338980577840857,-0.00462256642640568,-0.00942994614708615,0,0,0,0,0,0,0,0,0,-0.00942994614708615,0,0,1,0,0,0
2012-01-15 18:10:00,0.0301430046300766,0.0161974803095291,0.00275039086409379,0.0174010296526075,0,0,0,0,0,0,0,0,0,0.0174010296526075,0,0.0174010296526075,0,0.02,0,0
2012-01-15 18:15:00,0.0934257168847807,0.22420503281819,0.0158830497280178,0.106852671907605,0,0,0,0,0,0,0,0,0,0.106852671907605,0,0.106852671907605,0,0.11,0,0
2012-01-15 18:20:00,0.0265635880391528,-0.408982181220154,-0.00323158769265319,-0.109507788207244,0,0,0,0,0,0,0,0,0,-0.109507788207244,0,0,1,0,0,0
2012-01-15 18:25:00,-0.0234959348458688,0.277832561670948,0.00361925101526595,0.0727058869915815,0,0,0,0,0,0,0,0,0,0.0727058869915815,0,0,1,0,0,0
2012-01-15 18:30:00,0.161327088862777,-0.0402690997282207,-0.00520603289589872,0.0499021221643369,0,0,0,0,0,0,0,0,0,0.0499021221643369,0,0,1,0,0,0
2012-01-15 18:35:00,-0.109998594781359,-0.0639270567779704,-0.0165031152149595,-0.0669520230319828,0,0,0,0,0,0,0,0,0,-0.0669520230319828,0,0,1,0,0,0
2012-01-15 18:40:00,-0.088578784431661,-0.0942434412387456,0.0277356678333263,-0.0533357533687151,0,0,0,0,0,0,0,0,0,-0.0533357533687151,0,0,1,0,0,0
2012-01-15 18:45:00,-0.0947479822134483,0.135406861506226,-0.00682862825613029,4.66935184188994e-05,0,0,0,0,0,0,0,0,0,4.66935184188994e-05,0,0,1,0,0,0
2012-01-15 18:50:00,0.357891022453487,0.181462906330921,0.00499998604391294,0.194678325065307,0,0,0,0,0,0,0,0,0,0.194678325065307,0,0.194678325065307,0,0.19,0,0
2012-01-15 18:55:00,-0.224172463027685,-0.165484697907004,-0.00720311737711654,-0.138297597777534,0,0,0,0,0,0,0,0,0,-0.138297597777534,0,0,1,0,0,0
2012-01-15 19:00:00,-0.136173584457651,0.0104836393236383,-0.0143030101554587,-0.0456877715343615,0,0,0,0,0,0,0,0,0,-0.0456877715343615,0,0,1,0,0,0
2012-01-15 19:05:00,0.0870812427219789,0.14174726258193,0.0135968537343842,0.0678334004407279,0,0,0,0,0,0,0,0,0,0.0678334004407279,0,0.0678334004407279,0,0.07,0,0
2012-01-15 19:10:00,-0.0510885383565665,-0.244130477642329,-0.0111788550871097,-0.0809462104408176,0,0,0,0,0,0,0,0,0,-0.0809462104408176,0,0,1,0,0,0
2012-01-15 19:15:00,0.00496890822603291,-0.130763969182567,-0.00142609540171179,-0.0313755443337034,0,0,0,0,0,0,0,0,0,-0.0313755443337034,0,0,1,0,0,0
2012-01-15 19:20:00,-0.06587991223671,0.251486990080934,0.00776663137185096,0.0452484158345762,0,0,0,0,0,0,0,0,0,0.0452484158345762,0,0,1,0,0,0
2012-01-15 19:25:00,0.105034868557709,0.00842145659498783,0.0060390012474727,0.0370895015245311,0,0,0,0,0,0,0,0,0,0.0370895015245311,0,0.0370895015245311,0,0.04,0,0
2012-01-15 19:30:00,0.0202314893660969,0.00841823331541036,-0.00331959838013063,0.00682403604847674,0,0,0,0,0,0,0,0,0,0.00682403604847674,0,0,1,0,0,0
2012-01-15 19:35:00,-0.139670236140432,0.270508903961741,0.0169402666059568,0.0313230522210971,0,0,0,0,0,0,0,0,0,0.0313230522210971,0,0,1,0,0,0
2012-01-15 19:40:00,-0.215561001017136,-0.156775316141989,-0.0153287024007795,-0.111848720524097,0,0,0,0,0,0,0,0,0,-0.111848720524097,0,0,1,0,0,0
2012-01-15 19:45:00,0.297827748027544,-0.120094574702648,-0.0148960369580209,0.0553736265841614,0,0,0,0,0,0,0,0,0,0.0553736265841614,0,0,1,0,0,0
2012-01-15 19:50:00,0.028439248297218,0.0583990195788147,0.00732537998453608,0.0264261189696418,0,0,0,0,0,0,0,0,0,0.0264261189696418,0,0.0264261189696418,0,0.03,0,0
2012-01-15 19:55:00,0.0564755943792079,0.0595497601723309,0.0321187346705756,0.0463829979940487,0,0,0,0,0,0,0,0,0,0.0463829979940487,0,0.0463829979940487,0,0.05,0,0
2012-01-15 20:00:00,-0.0535138605935117,-0.204988939421355,-0.0263738200188754,-0.0733324187069269,0,0,0,0,0,0,0,0,0,-0.0733324187069269,0,0,1,0,0,0
2012-01-15 20:05:00,0.0354263726560475,0.0676580020214033,0.00692339760439609,0.0283889411350796,0,0,0,0,0,0,0,0,0,0.0283889411350796,0,0.0283889411350796,0,0.03,0,0
2012-01-15 20:10:00,-0.151117106930656,0.00983643333245254,-0.0125919227435816,-0.0471827504630079,0,0,0,0,0,0,0,0,0,-0.0471827504630079,0,0,1,0,0,0
2012-01-15 20:15:00,0.180894743183671,0.0123848022751645,0.00907455451101669,0.0588141624442056,0,0,0,0,0,0,0,0,0,0.0588141624442056,0,0.0588141624442056,0,0.06,0,0
2012-01-15 20:20:00,0.000771347258364585,0.0444032076678695,-0.0146000221413942,0.00273950617556822,0,0,0,0,0,0,0,0,0,0.00273950617556822,0,0,1,0,0,0
2012-01-15 20:25:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-15 20:30:00,0.0638385706303097,-0.00108629790827308,-0.00264337004682602,0.016662900330203,0,0,0,0,0,0,0,0,0,0.016662900330203,0,0,1,0,0,0
2012-01-15 20:35:00,-0.0952805964873278,-0.123528965223045,0.0103455434148145,-0.0491784715172076,0,0,0,0,0,0,0,0,0,-0.0491784715172076,0,0,1,0,0,0
2012-01-15 20:40:00,-0.0140104201443592,0.177237198073612,0.00133631536698431,0.0355793511687799,0,0,0,0,0,0,0,0,0,0.0355793511687799,0,0,1,0,0,0
2012-01-15 20:45:00,0.000367963430790041,-0.108577211486249,0.00514467593200152,-0.0211866847817973,0,0,0,0,0,0,0,0,0,-0.0211866847817973,0,0,1,0,0,0
2012-01-15 20:50:00,0.0168886672893223,-0.0188070598156855,0.014121558455372,0.00768108793171744,0,0,0,0,0,0,0,0,0,0.00768108793171744,0,0,1,0,0,0
2012-01-15 20:55:00,0.0623193328449361,0.0925981918744583,-0.00445133315929525,0.0359036169417176,0,0,0,0,0,0,0,0,0,0.0359036169417176,0,0,1,0,0,0
2012-01-15 21:00:00,-0.0607933508957785,0.0233708286689307,-0.00383173578620699,-0.00976360956066529,0,0,0,0,0,0,0,0,0,-0.00976360956066529,0,0,1,0,0,0
2012-01-15 21:05:00,0.0211008219156383,-0.0414291566486327,-0.0178408694271184,-0.0148964330860839,0,0,0,0,0,0,0,0,0,-0.0148964330860839,0,0,1,0,0,0
2012-01-15 21:10:00,-0.17995721696775,-0.0740906834084853,-0.00452423275260116,-0.0569225485405866,0,0,0,0,0,0,0,0,0,-0.0569225485405866,0,0,1,0,0,0
2012-01-15 21:15:00,0.0765876036899726,-0.0185399668024502,0.0139589788527701,0.0199045576999764,0,0,0,0,0,0,0,0,0,0.0199045576999764,0,0,1,0,0,0
2012-01-15 21:20:00,0.184746710688501,-0.00614060330690336,0.0128844104459631,0.0448142526865724,0,0,0,0,0,0,0,0,0,0.0448142526865724,0,0,1,0,0,0
2012-01-15 21:25:00,-0.270087334030791,0.105394607611061,-0.00321464021362772,-0.0351989602128134,0,0,0,0,0,0,0,0,0,-0.0351989602128134,0,0,1,0,0,0
2012-01-15 21:30:00,0.148197213790922,-0.0405303802881463,-0.0268520693715573,0.00693836719534238,0,0,0,0,0,0,0,0,0,0.00693836719534238,0,0,1,0,0,0
2012-01-15 21:35:00,0.0146934418040701,0.0620807780667292,0.00383587629880822,0.0190836921212364,0,0,0,0,0,0,0,0,0,0.0190836921212364,0,0.0190836921212364,0,0.02,0,0
2012-01-15 21:40:00,0.0570800516371719,0.126997742259846,0.0216923116249745,0.0525757805250217,0,0,0,0,0,0,0,0,0,0.0525757805250217,0,0.0525757805250217,0,0.05,0,0
2012-01-15 21:45:00,-0.132468005834653,-0.213582472949156,-0.00260480326085144,-0.076886901436701,0,0,0,0,0,0,0,0,0,-0.076886901436701,0,0,1,0,0,0
2012-01-15 21:50:00,0.0507502176031949,0.10017956357342,0.00409185951514246,0.0352954283640833,0,0,0,0,0,0,0,0,0,0.0352954283640833,0,0.0352954283640833,0,0.04,0,0
2012-01-15 21:55:00,-0.192188050603249,-0.0272420536505251,-0.026522627229383,-0.0615428592964109,0,0,0,0,0,0,0,0,0,-0.0615428592964109,0,0,1,0,0,0
2012-01-15 22:00:00,0.210185111364126,-0.0204333509564094,0.00612019167135713,0.0426993793288805,0,0,0,0,0,0,0,0,0,0.0426993793288805,0,0,1,0,0,0
2012-01-15 22:05:00,-0.100516107666408,-0.108477005536997,0.0101706306602409,-0.0479278582657905,0,0,0,0,0,0,0,0,0,-0.0479278582657905,0,0,1,0,0,0
2012-01-15 22:10:00,0.0427918405237051,0.295282993018532,0.00293378656715504,0.095632397344938,0,0,0,0,0,0,0,0,0,0.095632397344938,0,0.095632397344938,0,0.1,0,0
2012-01-15 22:15:00,-0.0949118658129464,-0.119892950119379,0.00987902065503476,-0.0501407343552358,0,0,0,0,0,0,0,0,0,-0.0501407343552358,0,0,1,0,0,0
2012-01-15 22:20:00,0.157270060422206,0.00572996793346192,-0.0170213980889002,0.0272840417608889,0,0,0,0,0,0,0,0,0,0.0272840417608889,0,0,1,0,0,0
2012-01-15 22:25:00,0.0281644193890997,-0.137996833685634,0.0144405815908613,-0.0264180281988655,0,0,0,0,0,0,0,0,0,-0.0264180281988655,0,0,1,0,0,0
2012-01-15 22:30:00,-0.0971193405117674,0.031041402702499,-0.00796521922234206,-0.0160660743222328,0,0,0,0,0,0,0,0,0,-0.0160660743222328,0,0,1,0,0,0
2012-01-15 22:35:00,0.212962495354532,0.031394415581417,-0.011113036941083,0.0496597452006942,0,0,0,0,0,0,0,0,0,0.0496597452006942,0,0,1,0,0,0
2012-01-15 22:40:00,-0.115445169351915,0.0109507427629296,0.0104215709566233,-0.0166976289655182,0,0,0,0,0,0,0,0,0,-0.0166976289655182,0,0,1,0,0,0
2012-01-15 22:45:00,0.027807320268721,-0.0133381126338463,-0.0161773593683847,-0.00583086221367972,0,0,0,0,0,0,0,0,0,-0.00583086221367972,0,0,1,0,0,0
2012-01-15 22:50:00,0.110077042842022,-0.1182418968192,0.00524344959057998,-0.00754961448475522,0,0,0,0,0,0,0,0,0,-0.00754961448475522,0,0,1,0,0,0
2012-01-15 22:55:00,-0.270051661090747,0.0265226201721589,0.00977335411414515,-0.0460398000984664,0,0,0,0,0,0,0,0,0,-0.0460398000984664,0,0,1,0,0,0
2012-01-15 23:00:00,0.145973288208097,0.105414397254094,0.000323392304267145,0.0678837777141505,0,0,0,0,0,0,0,0,0,0.0678837777141505,0,0.0678837777141505,0,0.07,0,0
2012-01-15 23:05:00,0.0177961341101991,-0.0289903418713493,0.0123318628371862,0.000948980166500011,0,0,0,0,0,0,0,0,0,0.000948980166500011,0,0,1,0,0,0
2012-01-15 23:10:00,-0.0992751410042274,-0.233398780030939,-0.0164964381478967,-0.10322003768129,0,0,0,0,0,0,0,0,0,-0.10322003768129,0,0,1,0,0,0
2012-01-15 23:15:00,0.0325223154025025,0.234454189914914,0.00780053689254601,0.0834722027619683,0,0,0,0,0,0,0,0,0,0.0834722027619683,0,0.0834722027619683,0,0.08,0,0
2012-01-15 23:20:00,-0.133087426067618,-0.134641606284163,0.000297671821726908,-0.0734719532175814,0,0,0,0,0,0,0,0,0,-0.0734719532175814,0,0,1,0,0,0
2012-01-15 23:25:00,0.148198945046943,0.141085408511685,-0.0124393668909306,0.0736401663549348,0,0,0,0,0,0,0,0,0,0.0736401663549348,0,0,1,0,0,0
2012-01-15 23:30:00,-0.117113787935295,0.044366568262717,0.010743159970616,-0.00986091842454036,0,0,0,0,0,0,0,0,0,-0.00986091842454036,0,0,1,0,0,0
2012-01-15 23:35:00,0.151465319415479,-0.0907905440467403,-0.0190655668881163,0.000150854237098923,0,0,0,0,0,0,0,0,0,0.000150854237098923,0,0,1,0,0,0
2012-01-15 23:40:00,-0.162511364651664,-0.102700190180371,0.0124735212473297,-0.0652862362683872,0,0,0,0,0,0,0,0,0,-0.0652862362683872,0,0,1,0,0,0
2012-01-15 23:45:00,0.113082827108883,0.00468248978609154,0.000367519165138219,0.0289720745295239,0,0,0,0,0,0,0,0,0,0.0289720745295239,0,0.0289720745295239,0,0.03,0,0
2012-01-15 23:50:00,-0.116592014026196,0.0384860810304417,0.0100227381665263,-0.0118672778061908,0,0,0,0,0,0,0,0,0,-0.0118672778061908,0,0,1,0,0,0
2012-01-15 23:55:00,0.0600759474033339,0.232405676174835,-0.0055076528195741,0.083514834388508,0,0,0,0,0,0,0,0,0,0.083514834388508,0,0,1,0,0,0
2012-01-16 00:00:00,-0.130709583197699,0.0338484269537958,0.0121215437050068,-0.0132561474434817,0,0,0,0,0,0,0,0,0,-0.0132561474434817,0,0,1,0,0,0
2012-01-16 00:05:00,0.168129304402783,-0.210827330981033,-0.0252859514027932,-0.0354074128419265,0,0,0,0,0,0,0,0,0,-0.0354074128419265,0,0,1,0,0,0
2012-01-16 00:10:00,0.0857009356484468,0.0591114526012007,0.0157644761902702,0.0435738039818345,0,0,0,0,0,0,0,0,0,0.0435738039818345,0,0.0435738039818345,0,0.04,0,0
2012-01-16 00:15:00,-0.0802195866342572,0.100645128304336,0.00791378780809282,0.0148584045283117,0,0,0,0,0,0,0,0,0,0.0148584045283117,0,0,1,0,0,0
2012-01-16 00:20:00,-0.194947673649494,0.0181812170942521,0.00301483492376065,-0.0364175361785123,0,0,0,0,0,0,0,0,0,-0.0364175361785123,0,0,1,0,0,0
2012-01-16 00:25:00,0.11456955168137,-0.197239555188162,-0.0129856213723087,-0.0372967493290364,0,0,0,0,0,0,0,0,0,-0.0372967493290364,0,0,1,0,0,0
2012-01-16 00:30:00,0.227657673361932,0.128371627421757,0.00469541551751718,0.089216832250019,0,0,0,0,0,0,0,0,0,0.089216832250019,0,0.089216832250019,0,0.09,0,0
2012-01-16 00:35:00,0.0153762348580813,-0.103136693639499,-0.0151166471564466,-0.0334585857865134,0,0,0,0,0,0,0,0,0,-0.0334585857865134,0,0,1,0,0,0
2012-01-16 00:40:00,-0.298484215359395,-0.00107311406213739,0.0114027500512748,-0.0606441172988459,0,0,0,0,0,0,0,0,0,-0.0606441172988459,0,0,1,0,0,0
2012-01-16 00:45:00,0.0808333509185104,0.00359517990420954,0.00773223068563311,0.0227103236068183,0,0,0,0,0,0,0,0,0,0.0227103236068183,0,0.0227103236068183,0,0.02,0,0
2012-01-16 00:50:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-16 00:55:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-16 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-16 01:05:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-01-16 01:10:00,0.0773850115001551,-0.0161620938474698,-0.0107745228866634,0.00684709736843207,0,0,0,0,0,0,0,0,0,0.00684709736843207,0,0,1,0,0,0
2012-01-16 01:15:00,0.118923680189482,-0.0861476722416228,0.0336164525657523,0.0157084577927165,0,0,0,0,0,0,0,0,0,0.0157084577927165,0,0,1,0,0,0
2012-01-16 01:20:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-16 01:25:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-16 01:30:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-01-16 01:35:00,1.03475487084222,0.88050176299123,0.838601460310656,0.89425506014101,0,0,0,0,0,0,0,0,0,0.89425506014101,0,0.89425506014101,0,0.89,0.89,0.89
2012-01-16 01:40:00,-0.206135130671214,-0.0381587423314613,-0.00210340722765068,-0.0576948740423703,0,0,0,0,0,0,0,0,0,-0.0576948740423703,0,0,1,0,0,0
2012-01-16 01:45:00,0.121013657237086,0.0471884275086722,-0.020313142083296,0.0311721747951955,0,0,0,0,0,0,0,0,0,0.0311721747951955,0,0,1,0,0,0
2012-01-16 01:50:00,0.0708541925068857,-0.00171143038608079,0.0135144696389489,0.0213983842976557,0,0,0,0,0,0,0,0,0,0.0213983842976557,0,0,1,0,0,0
2012-01-16 01:55:00,-0.102805378249741,-0.0752650086914173,0.00468486918327926,-0.0432050844845125,0,0,0,0,0,0,0,0,0,-0.0432050844845125,0,0,1,0,0,0
2012-01-16 02:00:00,-0.0865386773753016,0.0644165632564864,-0.014739411465257,-0.0109410492948367,0,0,0,0,0,0,0,0,0,-0.0109410492948367,0,0,1,0,0,0
2012-01-16 02:05:00,0.0381720243858581,0.103481897860433,0.0134231405806986,0.0350224884789119,0,0,0,0,0,0,0,0,0,0.0350224884789119,0,0.0350224884789119,0,0.04,0,0
2012-01-16 02:10:00,-0.0452278342017962,-0.21349283099039,-0.0168713795756048,-0.0598602645393876,0,0,0,0,0,0,0,0,0,-0.0598602645393876,0,0,1,0,0,0
2012-01-16 02:15:00,0.17199970855404,0.0110904763112103,0.0137910783552115,0.0389455363226118,0,0,0,0,0,0,0,0,0,0.0389455363226118,0,0.0389455363226118,0,0.04,0,0
2012-01-16 02:20:00,-0.137727068255799,0.142535737479761,-0.00452313416155903,0.00256401840500552,0,0,0,0,0,0,0,0,0,0.00256401840500552,0,0,1,0,0,0
2012-01-16 02:25:00,0.169953694922697,-0.167699992497319,-0.00218544094218487,-0.0065553696673627,0,0,0,0,0,0,0,0,0,-0.0065553696673627,0,0,1,0,0,0
2012-01-16 02:30:00,-0.211159591936394,0.228410972261486,-0.00585553520534177,0.00655304463319003,0,0,0,0,0,0,0,0,0,0.00655304463319003,0,0,1,0,0,0
2012-01-16 02:35:00,-0.0085504715254956,-0.099291067837612,0.015462856542058,-0.0108382563020068,0,0,0,0,0,0,0,0,0,-0.0108382563020068,0,0,1,0,0,0
2012-01-16 02:40:00,0.0790249409686794,0.0385801660880816,-0.0107260094903268,0.0134689841828119,0,0,0,0,0,0,0,0,0,0.0134689841828119,0,0,1,0,0,0
2012-01-16 02:45:00,-0.0118943511059797,-0.0918120161292109,0.00254609724584043,-0.0182192539471734,0,0,0,0,0,0,0,0,0,-0.0182192539471734,0,0,1,0,0,0
2012-01-16 02:50:00,-0.0528640172573205,0.17541286135156,0.00502865707028377,0.0288946723503408,0,0,0,0,0,0,0,0,0,0.0288946723503408,0,0,1,0,0,0
2012-01-16 02:55:00,-0.107694528534694,-0.211056250436172,-0.00200350150464601,-0.0599728784039247,0,0,0,0,0,0,0,0,0,-0.0599728784039247,0,0,1,0,0,0
2012-01-16 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-16 03:05:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-16 03:10:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-01-16 03:15:00,-0.2035296410412,0.11183643766617,0.00332857769365091,-0.00889040744456016,0,0,0,0,0,0,0,0,0,-0.00889040744456016,0,0,1,0,0,0
