"time","Freq1","Freq2","Freq3","orificeHeater","gapQF","stab1","stab2","stab3"
"17-Jan-12 11.10.20.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.10.30.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.10.40.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.10.50.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.11.00.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.11.10.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.11.20.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.11.30.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.11.40.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.11.50.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.12.00.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.12.10.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.12.20.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.12.30.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.12.40.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.12.50.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.13.00.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.13.10.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.13.20.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.13.30.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.13.40.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.13.50.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.14.00.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.14.10.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.14.20.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.14.30.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.14.40.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.14.50.000 AM",1109.25998151951,1091.1130157769,1069.52160309454,"000",0,1,1,1
"17-Jan-12 11.15.00.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.15.10.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.15.20.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.15.30.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.15.40.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.15.50.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.16.00.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.16.10.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.16.20.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.16.30.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.16.40.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.16.50.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.17.00.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.17.10.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.17.20.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.17.30.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.17.40.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.17.50.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.18.00.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.18.10.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.18.20.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.18.30.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.18.40.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.18.50.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.19.00.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.19.10.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.19.20.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.19.30.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.19.40.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.19.50.000 AM",1108.46331993814,1080.8953283186,1069.34345135126,"000",0,1,1,1
"17-Jan-12 11.20.00.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.20.10.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.20.20.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.20.30.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.20.40.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.20.50.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.21.00.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.21.10.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.21.20.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.21.30.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.21.40.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.21.50.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.22.00.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.22.10.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.22.20.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.22.30.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.22.40.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.22.50.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.23.00.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.23.10.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.23.20.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.23.30.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.23.40.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.23.50.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.24.00.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.24.10.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.24.20.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.24.30.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.24.40.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.24.50.000 AM",1103.50300850385,1084.2136442246,1069.24272785412,"000",0,1,1,1
"17-Jan-12 11.25.00.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.25.10.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.25.20.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.25.30.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.25.40.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.25.50.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.26.00.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.26.10.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.26.20.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.26.30.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.26.40.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.26.50.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.27.00.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.27.10.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.27.20.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.27.30.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.27.40.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.27.50.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.28.00.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.28.10.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.28.20.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.28.30.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.28.40.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.28.50.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.29.00.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.29.10.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.29.20.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.29.30.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.29.40.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.29.50.000 AM",1105.04434780153,1085.39084020526,1068.75570427202,"000",0,1,1,1
"17-Jan-12 11.30.00.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.30.10.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.30.20.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.30.30.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.30.40.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.30.50.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.31.00.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.31.10.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.31.20.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.31.30.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.31.40.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.31.50.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.32.00.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.32.10.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.32.20.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.32.30.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.32.40.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.32.50.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.33.00.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.33.10.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.33.20.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.33.30.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.33.40.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.33.50.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.34.00.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.34.10.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.34.20.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.34.30.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.34.40.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.34.50.000 AM",1103.69983604461,1085.57999829854,1068.72592898846,"000",0,1,1,1
"17-Jan-12 11.35.00.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.35.10.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.35.20.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.35.30.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.35.40.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.35.50.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.36.00.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.36.10.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.36.20.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.36.30.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.36.40.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.36.50.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.37.00.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.37.10.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.37.20.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.37.30.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.37.40.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.37.50.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.38.00.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.38.10.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.38.20.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.38.30.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.38.40.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.38.50.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.39.00.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.39.10.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.39.20.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.39.30.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.39.40.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.39.50.000 AM",1101.51625616652,1084.89194142837,1069.06208087313,"000",0,1,1,1
"17-Jan-12 11.40.00.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.40.10.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.40.20.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.40.30.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.40.40.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.40.50.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.41.00.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.41.10.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.41.20.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.41.30.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.41.40.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.41.50.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.42.00.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.42.10.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.42.20.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.42.30.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.42.40.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.42.50.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.43.00.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.43.10.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.43.20.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.43.30.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.43.40.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.43.50.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.44.00.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.44.10.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.44.20.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.44.30.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.44.40.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.44.50.000 AM",1097.68947105417,1085.85883169278,1068.96403765437,"000",0,1,1,1
"17-Jan-12 11.45.00.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.45.10.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.45.20.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.45.30.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.45.40.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.45.50.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.46.00.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.46.10.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.46.20.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.46.30.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.46.40.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.46.50.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.47.00.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.47.10.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.47.20.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.47.30.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.47.40.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.47.50.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.48.00.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.48.10.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.48.20.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.48.30.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.48.40.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.48.50.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.49.00.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.49.10.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.49.20.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.49.30.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.49.40.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.49.50.000 AM",1104.61228795923,1082.36977262603,1068.92894621437,"000",0,1,1,1
"17-Jan-12 11.50.00.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.50.10.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.50.20.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.50.30.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.50.40.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.50.50.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.51.00.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.51.10.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.51.20.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.51.30.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.51.40.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.51.50.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.52.00.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.52.10.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.52.20.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
